order_date_col,order categorical feature 1,order categorical feature 2,order categorical feature 3,join_col
1991-05-15,order categorical feature 1 #1,order categorical feature 2 #168,order categorical feature 3 #185,2262
1991-05-15,order categorical feature 1 #1,order categorical feature 2 #168,order categorical feature 3 #307,2261
1991-05-15,order categorical feature 1 #1,order categorical feature 2 #2837,order categorical feature 3 #18,2247
1991-05-15,order categorical feature 1 #1,order categorical feature 2 #2837,order categorical feature 3 #475,2246
1991-05-15,order categorical feature 1 #1,order categorical feature 2 #2571,order categorical feature 3 #17,2248
1991-05-15,order categorical feature 1 #4,order categorical feature 2 #5436,order categorical feature 3 #58,2245
1991-05-15,order categorical feature 1 #4,order categorical feature 2 #5436,order categorical feature 3 #433,2244
1991-05-15,order categorical feature 1 #1,order categorical feature 2 #2224,order categorical feature 3 #17,2243
1991-05-15,order categorical feature 1 #4,order categorical feature 2 #8166,order categorical feature 3 #172,979
1991-05-15,order categorical feature 1 #4,order categorical feature 2 #4954,order categorical feature 3 #219,2270
1991-05-15,order categorical feature 1 #1,order categorical feature 2 #9159,order categorical feature 3 #302,2259
1991-05-15,order categorical feature 1 #1,order categorical feature 2 #9159,order categorical feature 3 #173,2258
1991-05-15,order categorical feature 1 #4,order categorical feature 2 #6033,order categorical feature 3 #77,2325
1991-05-15,order categorical feature 1 #8,order categorical feature 2 #1707,order categorical feature 3 #1,2242
1991-05-14,order categorical feature 1 #1,order categorical feature 2 #4476,order categorical feature 3 #97,2241
1991-05-14,order categorical feature 1 #4,order categorical feature 2 #3351,order categorical feature 3 #89,2240
1991-05-14,order categorical feature 1 #4,order categorical feature 2 #9084,order categorical feature 3 #492,2238
1991-05-14,order categorical feature 1 #4,order categorical feature 2 #9084,order categorical feature 3 #429,2237
1991-05-14,order categorical feature 1 #4,order categorical feature 2 #9084,order categorical feature 3 #486,2170
1991-05-14,order categorical feature 1 #4,order categorical feature 2 #6312,order categorical feature 3 #299,2235
1991-05-14,order categorical feature 1 #4,order categorical feature 2 #8346,order categorical feature 3 #144,2234
1991-05-14,order categorical feature 1 #4,order categorical feature 2 #3895,order categorical feature 3 #361,2228
1991-05-14,order categorical feature 1 #1,order categorical feature 2 #3981,order categorical feature 3 #116,2227
1991-05-14,order categorical feature 1 #1,order categorical feature 2 #170,order categorical feature 3 #158,2221
1991-05-14,order categorical feature 1 #1,order categorical feature 2 #170,order categorical feature 3 #135,2220
1991-05-14,order categorical feature 1 #1,order categorical feature 2 #2332,order categorical feature 3 #27,2219
1991-05-14,order categorical feature 1 #4,order categorical feature 2 #349,order categorical feature 3 #141,2218
1991-05-14,order categorical feature 1 #1,order categorical feature 2 #3858,order categorical feature 3 #452,2217
1991-05-14,order categorical feature 1 #1,order categorical feature 2 #3858,order categorical feature 3 #443,2216
1991-05-14,order categorical feature 1 #4,order categorical feature 2 #255,order categorical feature 3 #311,2215
1991-05-14,order categorical feature 1 #4,order categorical feature 2 #688,order categorical feature 3 #195,2214
1991-05-14,order categorical feature 1 #4,order categorical feature 2 #688,order categorical feature 3 #302,2213
1991-05-14,order categorical feature 1 #4,order categorical feature 2 #7076,order categorical feature 3 #46,2379
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #7240,order categorical feature 3 #442,2210
1991-05-13,order categorical feature 1 #1,order categorical feature 2 #7168,order categorical feature 3 #158,891
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #7168,order categorical feature 3 #443,2209
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #4727,order categorical feature 3 #48,2208
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #4727,order categorical feature 3 #179,2207
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #4727,order categorical feature 3 #307,2206
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #2887,order categorical feature 3 #302,2205
1991-05-13,order categorical feature 1 #1,order categorical feature 2 #5785,order categorical feature 3 #256,2225
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #6519,order categorical feature 3 #381,2204
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #3058,order categorical feature 3 #360,2203
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #837,order categorical feature 3 #299,2202
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #1505,order categorical feature 3 #185,2201
1991-05-13,order categorical feature 1 #1,order categorical feature 2 #4360,order categorical feature 3 #172,1265
1991-05-13,order categorical feature 1 #1,order categorical feature 2 #4360,order categorical feature 3 #443,2224
1991-05-13,order categorical feature 1 #1,order categorical feature 2 #2830,order categorical feature 3 #77,2226
1991-05-13,order categorical feature 1 #8,order categorical feature 2 #5446,order categorical feature 3 #97,2195
1991-05-13,order categorical feature 1 #1,order categorical feature 2 #7929,order categorical feature 3 #105,2194
1991-05-13,order categorical feature 1 #1,order categorical feature 2 #7929,order categorical feature 3 #135,2193
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #7929,order categorical feature 3 #219,527
1991-05-13,order categorical feature 1 #1,order categorical feature 2 #8393,order categorical feature 3 #283,2192
1991-05-13,order categorical feature 1 #1,order categorical feature 2 #8393,order categorical feature 3 #482,2191
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #7841,order categorical feature 3 #239,1678
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #1123,order categorical feature 3 #39,2175
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #1123,order categorical feature 3 #110,2176
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #1123,order categorical feature 3 #485,2177
1991-05-13,order categorical feature 1 #1,order categorical feature 2 #6407,order categorical feature 3 #185,2189
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #1480,order categorical feature 3 #77,2188
1991-05-13,order categorical feature 1 #4,order categorical feature 2 #1480,order categorical feature 3 #74,1200
1991-05-12,order categorical feature 1 #1,order categorical feature 2 #3567,order categorical feature 3 #307,2187
1991-05-12,order categorical feature 1 #4,order categorical feature 2 #949,order categorical feature 3 #281,2186
1991-05-12,order categorical feature 1 #4,order categorical feature 2 #7086,order categorical feature 3 #270,2223
1991-05-12,order categorical feature 1 #4,order categorical feature 2 #7086,order categorical feature 3 #327,2185
1991-05-12,order categorical feature 1 #4,order categorical feature 2 #5488,order categorical feature 3 #195,2184
1991-05-12,order categorical feature 1 #4,order categorical feature 2 #5488,order categorical feature 3 #46,2183
1991-05-12,order categorical feature 1 #1,order categorical feature 2 #1509,order categorical feature 3 #36,2232
1991-05-12,order categorical feature 1 #1,order categorical feature 2 #1509,order categorical feature 3 #56,2231
1991-05-12,order categorical feature 1 #1,order categorical feature 2 #1509,order categorical feature 3 #46,2230
1991-05-12,order categorical feature 1 #1,order categorical feature 2 #1509,order categorical feature 3 #18,2229
1991-05-12,order categorical feature 1 #4,order categorical feature 2 #6693,order categorical feature 3 #243,2182
1991-05-12,order categorical feature 1 #4,order categorical feature 2 #3473,order categorical feature 3 #444,237
1991-05-12,order categorical feature 1 #8,order categorical feature 2 #1952,order categorical feature 3 #294,2180
1991-05-12,order categorical feature 1 #8,order categorical feature 2 #4953,order categorical feature 3 #46,2266
1991-05-12,order categorical feature 1 #4,order categorical feature 2 #8257,order categorical feature 3 #77,2173
1991-05-12,order categorical feature 1 #4,order categorical feature 2 #8257,order categorical feature 3 #135,2174
1991-05-12,order categorical feature 1 #4,order categorical feature 2 #3176,order categorical feature 3 #292,224
1991-05-12,order categorical feature 1 #4,order categorical feature 2 #3176,order categorical feature 3 #126,2172
1991-05-12,order categorical feature 1 #4,order categorical feature 2 #1789,order categorical feature 3 #185,2171
1991-05-11,order categorical feature 1 #1,order categorical feature 2 #3886,order categorical feature 3 #491,2200
1991-05-11,order categorical feature 1 #1,order categorical feature 2 #6288,order categorical feature 3 #46,2199
1991-05-11,order categorical feature 1 #4,order categorical feature 2 #5737,order categorical feature 3 #486,2236
1991-05-11,order categorical feature 1 #4,order categorical feature 2 #5737,order categorical feature 3 #288,648
1991-05-11,order categorical feature 1 #4,order categorical feature 2 #5737,order categorical feature 3 #175,2169
1991-05-11,order categorical feature 1 #4,order categorical feature 2 #8861,order categorical feature 3 #471,2198
1991-05-11,order categorical feature 1 #4,order categorical feature 2 #4689,order categorical feature 3 #97,2168
1991-05-11,order categorical feature 1 #4,916865288132,order categorical feature 3 #131,2265
1991-05-11,order categorical feature 1 #4,916865288132,order categorical feature 3 #475,2264
1991-05-11,order categorical feature 1 #4,order categorical feature 2 #1900,order categorical feature 3 #158,2233
1991-05-11,order categorical feature 1 #4,order categorical feature 2 #4543,order categorical feature 3 #66,2166
1991-05-11,order categorical feature 1 #4,order categorical feature 2 #4543,order categorical feature 3 #195,2165
1991-05-11,order categorical feature 1 #1,order categorical feature 2 #1124,order categorical feature 3 #77,2164
1991-05-11,order categorical feature 1 #1,order categorical feature 2 #1124,order categorical feature 3 #135,2163
1991-05-11,order categorical feature 1 #8,order categorical feature 2 #3803,order categorical feature 3 #97,2162
1991-05-11,order categorical feature 1 #4,order categorical feature 2 #3780,order categorical feature 3 #299,2161
1991-05-11,order categorical feature 1 #4,order categorical feature 2 #3780,order categorical feature 3 #415,2160
1991-05-10,order categorical feature 1 #1,order categorical feature 2 #9060,order categorical feature 3 #370,2159
1991-05-10,order categorical feature 1 #1,order categorical feature 2 #9060,order categorical feature 3 #308,2006
